Age,Gender,Marital Status,Home Ownership,Family member,Education Qualiication,Monthly Income,Monthly Expense,Earning Member,Savings Status,Business Type,Business Location,Residence Area,Bank Account Status,Loan Purpose,Current Business Duration,Business Nature,Dft
25,6,7,11,5,17,22300,8600,7,44,61,68,52,54,55,14,83,0
29,6,8,11,4,127,6700,11000,3,44,63,66,50,54,55,15,74,0
39,5,7,10,8,21,12600,21800,6,43,61,68,52,53,57,25,85,0
22,6,8,11,14,21,29200,1400,4,44,62,65,50,54,56,3,81,0
35,5,8,9,3,19,35700,5000,5,44,63,66,50,53,56,6,74,0
35,5,7,9,4,19,48700,1700,2,43,61,67,50,54,56,25,82,0
26,6,7,10,5,17,39000,30600,5,44,62,65,50,53,57,12,79,0
32,6,8,9,6,19,5400,31900,5,43,63,66,51,54,56,1,81,0
24,6,8,9,9,22,4100,5500,2,44,64,68,49,53,57,2,76,0
37,6,7,10,8,21,38500,29400,4,44,63,65,49,53,55,8,80,0
28,5,7,9,8,18,17100,18600,4,43,64,68,52,53,58,1,75,1
63,6,8,10,14,17,14100,24200,6,44,61,65,50,53,55,20,79,0
28,6,7,9,10,18,35300,25000,2,43,64,67,49,53,56,22,84,0
29,5,8,11,7,17,21300,20700,10,44,62,67,49,53,60,6,76,0
27,5,8,11,4,18,14100,7100,5,44,63,66,51,53,55,15,82,0
25,5,7,9,6,18,19400,2100,10,44,63,67,52,54,58,10,74,1
24,6,8,10,6,22,22800,27900,10,44,63,66,49,53,60,4,83,0
57,5,7,10,10,20,5100,41400,7,44,62,66,51,54,56,28,84,0
26,6,8,9,7,20,21700,20400,7,44,62,66,49,54,57,5,85,0
18,6,8,10,5,19,24400,3600,5,44,64,67,49,53,58,5,80,0
25,6,7,11,10,127,45000,5000,7,44,64,66,51,53,58,3,74,0
25,6,8,10,15,19,51500,6200,5,44,62,68,51,54,57,1,74,0
23,5,7,9,3,22,7300,9500,5,44,62,66,52,54,60,12,74,0
21,5,7,9,14,22,33900,4300,5,43,64,67,51,54,57,2,81,0
27,6,7,10,14,18,28000,8400,3,43,64,66,51,53,55,12,86,0
60,5,7,11,5,20,12600,19100,1,44,64,66,52,54,55,10,74,0
21,5,8,11,12,22,2900,700,5,43,64,65,49,54,60,10,78,1
34,5,8,10,5,19,23200,4800,7,43,63,65,51,53,55,18,80,0
23,5,7,11,5,21,22900,3200,10,44,64,65,51,53,57,12,85,0
32,5,7,10,5,20,50800,1500,4,43,63,66,50,54,60,9,80,0
35,6,8,11,7,18,12800,2000,9,43,63,67,51,53,60,16,79,0
58,5,8,10,11,22,27500,35600,6,44,64,66,51,53,57,10,85,0
31,5,7,9,5,21,37700,2800,5,43,61,66,51,53,58,3,74,0
33,6,8,10,5,17,36000,15300,3,43,63,68,52,54,58,5,83,0
48,5,7,9,5,18,26600,18600,7,43,61,68,49,53,59,6,77,0
18,6,8,11,6,21,11100,19700,8,44,64,65,51,54,58,10,83,0
28,6,8,11,5,127,13600,17000,5,43,64,68,49,53,56,2,83,0
26,6,7,9,4,17,3000,13000,3,43,62,68,52,54,56,11,82,0
32,6,8,9,4,20,20300,4200,2,43,61,66,49,53,55,10,86,0
25,6,7,10,3,19,26300,10400,5,44,64,65,51,54,59,1,85,0
35,5,7,10,15,127,11000,19400,6,43,63,66,51,54,60,2,76,1
56,6,7,10,7,18,9000,23900,5,44,63,65,51,53,58,6,74,0
25,6,8,10,15,20,5600,7700,3,43,62,66,52,53,57,5,81,0
18,5,7,11,10,20,16700,12700,7,43,62,65,52,53,58,8,82,0
51,6,7,11,14,19,20900,3600,7,43,64,65,51,53,60,0,85,0
38,6,8,11,5,22,3400,3300,6,43,62,68,51,53,60,0,80,0
62,6,8,9,4,18,20200,1300,2,44,64,66,50,54,57,5,74,0
27,6,8,10,2,17,38200,7600,3,43,63,65,49,54,60,13,81,0
30,6,7,11,5,17,20100,4300,7,43,62,68,51,53,56,15,86,0
30,5,8,10,6,21,23400,13400,3,44,61,66,49,53,60,15,86,0
37,5,8,10,5,22,7700,10200,6,43,62,66,50,53,59,2,84,0
30,5,8,10,5,17,32800,9500,7,44,63,66,50,54,56,0,81,0
30,5,8,9,7,127,8900,16600,2,43,63,65,50,53,58,2,80,0
22,5,8,9,5,20,9800,2500,3,43,61,68,51,53,55,2,79,0
25,6,8,9,7,22,4900,27900,3,44,64,66,51,54,60,3,85,0
24,6,7,11,7,17,14200,29700,3,43,61,66,49,54,60,12,83,0
26,6,7,10,7,21,18700,4800,1,43,64,68,51,54,56,20,76,0
53,6,7,9,4,17,18200,4100,2,43,61,65,50,53,57,5,74,0
21,6,8,9,2,127,7200,25400,5,43,61,65,51,54,59,17,79,0
28,6,8,11,6,20,57300,11100,4,43,61,67,52,54,56,2,82,0
20,6,7,10,10,21,14200,10200,2,43,64,67,49,54,55,2,80,0
36,5,7,9,7,20,42100,17500,2,44,62,68,49,53,60,13,84,0
29,5,7,10,13,19,57000,4500,6,43,64,66,50,54,58,15,76,0
26,6,8,9,8,19,20900,900,4,43,62,67,50,54,56,1,80,0
18,5,7,9,3,18,23400,1100,2,43,64,68,52,53,58,7,81,1
19,5,8,10,13,17,29300,18600,7,44,63,67,52,53,55,3,83,0
33,5,7,11,6,20,45800,20700,10,44,64,66,50,53,57,21,77,0
22,6,7,9,15,19,4800,15500,3,44,64,66,51,53,55,3,82,0
18,5,7,11,9,19,27600,4100,6,44,63,65,49,54,60,6,81,0
38,6,8,9,9,21,24300,5400,2,44,61,67,52,54,56,20,80,0
21,5,7,9,14,127,57400,10500,10,43,64,67,50,54,59,23,78,0
24,5,7,10,6,22,39400,16000,3,43,64,68,50,53,56,10,81,0
21,5,8,11,7,18,28000,8800,5,44,61,67,52,53,60,11,86,0
63,5,8,10,15,127,24000,25500,5,44,62,65,49,54,58,2,77,1
57,5,8,9,7,21,12500,23300,3,44,63,68,50,54,57,10,78,0
18,6,8,11,10,21,31500,12100,6,44,62,67,49,54,60,10,76,0
51,6,7,10,3,17,26300,41900,2,44,61,68,51,54,55,14,76,0
24,5,7,11,6,127,27700,2300,3,43,61,66,50,54,59,0,78,0
25,5,7,11,6,22,38400,9900,3,44,64,67,51,53,56,3,74,0
24,6,7,11,11,18,16900,37900,3,43,64,67,50,54,56,23,75,0
33,6,8,10,3,19,28700,31600,4,44,61,66,52,53,55,2,74,0
26,5,7,11,4,18,37500,6200,3,44,61,68,52,53,58,5,74,0
28,6,7,11,10,17,56700,18800,10,44,62,65,51,53,55,16,85,0
28,6,7,11,9,20,27100,8000,7,43,61,66,50,53,59,2,74,0
23,6,8,10,15,20,2500,2300,10,43,62,67,51,54,55,7,84,0
37,6,7,9,6,21,26500,19700,3,43,61,67,52,54,57,5,74,0
29,6,8,10,8,127,10200,19300,3,44,64,68,49,53,55,10,74,0
31,5,7,9,13,19,26200,14100,3,44,61,66,52,53,57,0,74,0
58,6,8,10,6,21,3000,1500,4,43,61,66,52,54,59,13,85,0
58,5,7,9,4,19,25700,2900,2,44,61,65,51,54,56,10,77,0
28,6,7,9,2,18,10600,19300,5,43,64,65,52,53,55,10,85,0
27,6,7,10,5,127,22700,21400,5,44,63,67,50,53,56,29,81,0
53,5,8,9,7,18,30100,1300,5,43,64,67,51,54,59,14,84,0
33,6,8,9,13,20,20500,11500,6,44,61,68,52,54,59,21,80,0
64,5,8,11,13,19,19200,6400,3,43,61,66,52,53,59,20,84,0
27,6,8,10,6,20,23600,3600,3,43,61,67,49,53,58,1,76,0
24,5,8,10,5,127,13700,21400,1,44,61,67,49,53,59,4,82,1
22,6,8,10,5,21,13300,8300,8,44,62,68,52,53,55,21,76,0
21,6,7,10,2,20,24200,4800,5,44,64,66,51,54,59,0,85,0
21,6,7,11,6,20,35200,9000,3,43,63,65,50,53,56,6,74,0
49,5,8,10,10,21,1000,9500,4,44,64,65,51,54,58,21,83,0
32,5,7,9,6,19,21600,33000,3,43,63,65,50,54,57,2,77,0
50,6,8,10,2,18,7700,2600,2,43,61,68,50,54,55,29,82,0
28,5,7,11,3,17,5800,17400,4,44,63,67,52,53,59,21,77,0
46,5,8,10,11,17,13100,27100,5,43,64,66,50,53,58,11,78,1
19,5,8,9,8,127,11800,34700,7,43,61,66,49,53,56,0,74,0
45,5,8,9,9,22,6200,7800,4,44,64,68,51,53,55,2,84,0
48,6,8,10,12,18,5500,15700,8,43,64,68,50,53,59,11,78,0
31,5,8,11,11,20,54800,2800,1,44,62,68,51,53,58,0,82,0
35,5,7,10,6,18,11300,1600,5,43,64,66,52,53,58,5,77,1
35,6,7,11,2,127,36700,12400,3,44,63,65,50,54,55,0,80,0
29,5,7,9,12,22,22200,12800,9,44,61,66,51,54,58,12,82,0
32,5,7,9,8,22,18700,25600,2,43,62,65,50,53,60,5,83,0
25,6,8,11,7,127,55200,36300,3,43,62,65,50,53,59,5,85,0
33,6,7,9,3,17,54100,19700,2,43,62,66,49,53,59,1,81,0
19,6,7,11,5,17,23400,26700,6,44,64,66,49,53,56,11,82,0
64,5,7,10,15,21,2300,2700,7,43,62,66,49,54,60,20,82,0
18,5,7,11,7,22,7900,25200,10,44,62,65,50,54,60,9,86,0
23,5,8,9,15,18,6200,22100,5,43,64,66,49,53,57,4,78,1
47,5,8,11,15,127,39800,32800,8,43,64,66,51,54,59,10,81,0
35,5,8,11,5,17,3800,34600,5,43,62,67,51,53,55,12,74,0
47,6,8,9,2,22,22400,17400,1,44,64,65,50,54,56,12,85,0
26,6,8,11,15,18,5600,6500,8,43,62,68,50,53,59,10,74,0
32,5,8,9,3,21,23000,22700,9,43,62,65,51,53,59,6,76,0
23,6,7,9,15,127,19600,5700,7,44,61,65,51,54,55,13,76,0
28,6,8,11,15,17,23500,3100,3,43,64,65,50,53,58,5,85,0
29,6,7,11,6,17,7800,2500,8,44,62,66,50,53,59,20,77,0
37,6,7,9,10,21,18300,8800,7,43,63,66,52,53,56,2,84,0
30,6,7,10,14,17,35100,2000,6,44,63,68,50,54,58,11,84,0
45,5,7,11,13,18,8200,33500,4,43,64,68,49,54,60,19,83,1
61,5,7,10,7,127,7000,16000,7,43,64,67,50,54,60,5,74,0
24,5,8,11,11,18,10600,20000,5,43,64,68,51,54,56,9,80,1
23,6,7,9,7,19,21600,8300,5,43,62,66,49,54,58,9,85,0
24,6,8,11,13,21,12700,15100,4,44,61,65,49,54,59,1,86,0
42,5,7,9,2,17,2300,12300,4,43,62,65,52,53,58,2,80,0
18,6,8,10,4,22,51900,14000,1,43,63,67,50,53,56,1,74,0
28,6,7,11,2,18,22500,3000,8,44,62,68,49,53,57,0,79,0
34,6,8,9,10,22,38500,12400,3,44,61,66,52,53,60,15,77,0
32,6,8,9,9,127,30700,29400,1,44,62,66,50,53,58,23,81,0
28,6,8,9,5,20,16300,9200,7,43,64,65,51,53,60,0,81,0
61,6,8,9,2,17,3800,22500,3,44,63,65,52,53,60,1,78,0
29,6,8,10,10,127,8400,3100,6,44,63,68,51,54,57,27,74,0
24,5,8,9,7,21,5300,28200,8,43,61,67,49,53,57,12,82,0
20,6,7,11,11,22,16000,17800,1,44,63,67,51,53,60,1,82,0
26,5,8,11,5,21,11900,17800,1,43,62,65,51,54,57,11,82,0
35,6,7,9,15,17,51500,5700,7,43,64,67,52,54,55,4,76,0
24,6,7,11,7,22,15400,39400,8,43,62,68,51,53,56,0,81,0
35,6,7,9,6,127,19100,21700,6,44,62,65,51,54,60,27,81,0
33,6,8,9,15,20,4900,12800,7,44,62,65,49,54,55,3,75,0
25,6,7,11,8,21,25800,18100,3,44,63,66,49,53,59,4,79,0
19,5,8,9,3,21,11600,1200,7,44,61,68,51,54,57,11,74,1
25,6,7,11,15,20,37100,16400,1,43,61,68,49,53,59,23,76,0
25,5,7,9,5,17,31400,25400,3,43,62,66,50,53,59,30,77,0
25,5,8,9,7,127,10700,4300,1,44,62,68,50,53,60,13,77,1
33,5,7,9,15,20,30800,7400,9,44,62,66,52,54,59,5,79,0
34,5,8,11,8,20,35700,10400,3,43,64,66,49,53,60,11,80,0
35,5,8,10,13,17,25800,1800,1,44,62,67,49,54,59,9,81,0
18,6,7,11,10,22,55500,17200,4,44,64,65,52,53,56,1,77,0
59,5,8,11,14,127,30400,17800,3,43,61,65,51,54,60,1,75,0
24,5,7,9,15,20,6000,4300,10,43,62,66,52,53,56,0,78,0
26,5,7,10,7,20,18000,20800,7,43,64,67,52,53,60,26,86,0
26,5,8,10,3,19,34400,7600,4,43,61,67,52,53,60,4,78,0
32,6,7,9,5,127,54500,30700,6,44,61,67,51,54,56,4,84,0
25,5,7,11,3,19,18500,9600,8,43,63,68,50,53,55,16,82,0
32,6,8,10,10,18,33700,8200,5,44,63,66,51,53,56,13,77,0
29,6,7,10,9,20,24500,2900,3,43,61,66,50,53,57,13,81,0
33,6,8,11,2,17,14100,18300,3,43,62,66,52,54,55,4,81,0
59,6,8,10,13,19,7200,11100,7,44,64,67,50,54,58,11,77,0
22,6,7,11,6,22,46500,21600,10,43,62,67,50,53,56,21,81,0
58,5,7,10,15,20,28100,1500,10,43,64,65,49,54,59,20,79,0
28,6,7,10,9,18,7200,13200,10,43,64,67,50,54,60,24,75,0
20,5,8,11,7,127,13700,27100,1,43,64,66,52,54,60,7,82,1
24,6,7,9,15,18,27100,17400,1,43,64,66,51,53,58,3,75,0
42,5,7,9,15,17,19600,17400,9,44,63,66,49,53,57,4,77,0
30,6,7,10,4,20,9800,19800,10,44,64,66,51,54,56,4,79,0
25,6,7,10,14,127,25200,10700,3,44,61,67,51,53,57,0,77,0
56,5,8,11,5,20,45700,33700,7,43,64,67,49,53,59,15,79,0
34,5,8,9,12,21,29300,9400,3,43,62,65,49,54,59,10,82,0
63,5,8,11,4,18,5800,18800,2,43,63,68,52,54,60,28,82,0
32,6,7,9,10,19,3500,4800,3,43,63,66,51,54,57,18,81,0
32,6,7,9,4,22,3500,17300,6,43,64,68,52,53,58,7,75,0
52,6,7,9,13,20,17700,2000,7,43,62,68,49,53,56,8,77,0
22,6,7,11,4,19,21300,41100,3,44,61,65,49,54,59,4,84,0
30,6,7,9,7,18,21800,26000,6,43,61,66,52,54,55,2,81,0
35,5,8,10,7,19,59700,15100,4,44,62,68,51,53,55,3,84,0
33,5,7,11,6,19,14100,24200,5,43,61,67,52,54,56,0,84,0
22,5,7,9,2,19,38500,39700,6,43,63,68,52,54,55,8,86,0
33,5,8,10,13,22,13800,16700,3,43,62,65,52,53,57,5,80,0
33,5,8,9,14,17,11100,20200,4,43,64,66,50,54,59,7,75,0
31,6,8,10,13,17,34700,8000,2,43,61,65,52,54,59,1,77,0
39,6,7,10,9,19,30900,33700,4,43,62,67,49,54,55,0,80,0
33,5,8,9,5,19,11900,13100,8,44,61,67,52,54,60,30,76,0
25,5,7,11,9,18,28000,34700,1,44,62,65,50,53,59,12,82,0
21,6,8,9,3,19,9500,12900,7,43,63,66,49,53,55,8,83,0
19,6,8,10,12,127,3900,8800,3,43,61,66,50,53,56,8,76,0
44,6,7,10,4,20,4200,21800,7,44,61,67,52,53,56,4,78,0
23,6,8,9,5,20,13500,16100,3,43,63,66,52,53,58,1,77,0
21,6,8,11,5,22,18100,9100,5,43,63,67,51,53,55,1,85,0
27,6,8,11,8,127,43500,14100,5,44,64,65,49,54,55,9,75,0
19,5,8,10,15,21,44300,7100,3,43,63,67,49,53,59,0,75,0
26,5,8,9,5,17,5200,15900,7,44,64,67,51,53,60,2,85,0
35,6,8,11,6,18,18100,9200,4,43,62,67,49,53,55,13,74,0
23,6,7,9,10,18,47300,19000,9,43,61,65,49,53,59,5,86,0
26,6,8,11,7,22,3600,2800,6,43,62,66,51,53,55,1,86,0
29,5,7,10,2,17,27100,7700,5,44,61,68,50,53,55,10,82,0
29,6,7,11,3,19,10800,9900,7,43,63,68,51,54,55,20,75,0
47,5,7,11,2,22,6300,30000,5,43,62,67,50,54,55,0,80,0
29,5,7,11,9,19,14800,12600,5,44,62,66,52,53,56,7,77,0
21,6,8,10,10,127,11200,1900,3,43,64,67,50,54,56,10,85,0
29,6,8,9,7,19,13700,13000,3,43,62,67,50,53,55,10,82,0
27,5,8,11,10,20,13900,41100,1,44,61,66,50,53,58,14,80,0
29,5,7,10,10,21,2000,13000,6,44,62,67,50,54,55,7,74,0
24,5,8,11,2,22,20600,9300,5,44,62,66,52,53,59,9,77,0
29,6,7,11,5,22,13700,18200,6,44,62,66,49,53,59,5,82,0
25,6,7,9,4,20,1200,11200,9,43,61,68,52,53,55,9,78,0
32,5,8,9,3,20,28600,17000,5,43,61,68,51,54,55,10,79,0
23,6,7,10,14,17,21400,23900,1,44,63,66,50,54,59,0,82,0
50,6,8,11,11,127,12300,3900,3,44,63,66,52,54,60,1,76,0
30,6,8,9,2,20,7800,30200,1,43,61,68,50,53,59,7,80,0
30,5,7,9,12,19,4100,3000,6,43,63,67,52,54,60,6,82,1
26,5,8,11,4,18,47100,36000,4,43,63,67,52,54,60,10,78,0
55,6,8,11,10,127,43500,5000,9,44,63,66,50,53,56,26,77,0
18,5,8,11,2,17,31500,40700,7,43,63,66,50,53,60,10,81,0
18,6,8,11,8,127,15400,18800,1,43,62,66,51,53,58,10,80,0
21,6,8,11,7,19,4100,15700,2,44,63,68,51,53,55,2,84,0
31,6,7,11,7,19,25400,2100,9,44,63,68,52,53,58,12,81,0
25,5,8,9,7,19,20900,16100,7,44,64,65,51,54,55,2,84,0
40,6,7,10,6,21,5500,13900,3,44,63,66,49,54,55,20,85,0
19,6,7,11,11,17,39400,18300,3,43,63,65,49,53,56,17,85,0
30,6,8,11,13,127,22200,29500,1,43,63,68,52,53,59,13,74,0
26,6,7,9,6,18,53000,700,5,43,62,66,52,53,58,15,81,0
39,6,7,11,7,21,30400,9000,4,44,62,68,52,53,58,16,83,0
26,6,7,9,10,21,10800,16500,5,43,61,67,50,54,56,15,75,0
49,6,8,11,12,127,30600,7600,1,43,62,68,52,53,56,10,77,0
50,5,8,11,5,17,24500,4600,1,44,62,67,50,54,58,5,79,0
33,6,8,10,7,17,9400,9300,3,44,63,67,51,53,56,0,83,0
26,5,8,9,14,127,30700,19300,9,43,63,65,51,53,59,10,78,0
23,5,7,11,5,19,2900,1500,5,43,63,67,52,54,59,0,84,1
65,5,8,9,7,17,18500,12000,3,44,61,67,50,54,59,5,75,0
25,5,7,10,10,21,40900,8300,7,43,63,68,52,54,57,4,74,0
29,5,8,11,10,17,11200,16600,9,43,62,65,51,54,56,27,82,0
46,5,8,10,6,127,19000,22700,1,44,63,66,52,54,58,8,82,1
42,5,8,11,2,17,21400,24300,3,43,63,66,50,54,55,9,80,0
19,6,7,9,6,18,2800,11400,6,44,63,68,52,53,59,15,81,0
29,5,8,11,11,21,31400,31300,4,43,64,66,52,54,60,26,74,0
31,5,8,11,7,17,18600,33700,4,44,63,65,49,54,59,26,86,0
30,6,7,11,10,127,39600,13400,1,43,62,66,52,54,56,15,74,0
45,5,7,9,3,21,13900,20900,3,43,62,66,49,54,59,0,77,0
25,6,8,10,11,20,20600,10600,8,43,63,66,50,53,56,13,78,0
34,6,8,9,15,127,2400,30200,3,44,64,68,50,53,59,3,84,0
59,6,8,10,3,127,16700,19600,3,43,62,65,51,53,57,0,84,0
36,5,7,11,8,127,35200,30600,5,44,63,68,52,53,59,2,75,1
62,6,7,11,9,19,24900,3800,3,43,61,67,50,54,55,29,79,0
38,5,8,9,10,18,29500,3200,4,44,63,67,49,53,55,11,81,0
40,5,8,10,10,17,15200,37700,3,44,62,65,52,54,59,14,75,1
32,5,8,9,15,18,14800,12500,7,44,61,65,52,53,58,13,74,0
26,6,7,11,3,22,34500,37500,7,44,61,66,50,54,55,2,77,0
26,5,8,11,11,18,18900,18600,9,44,61,66,51,53,57,4,83,0
26,6,8,11,12,18,33600,1900,7,44,62,66,50,53,58,22,82,0
25,6,7,11,6,22,5100,3400,8,44,64,65,51,53,59,5,80,0
32,5,7,10,8,20,3400,9800,1,44,64,67,52,53,56,15,82,0
24,5,7,9,9,127,12500,25300,6,43,62,65,51,53,60,6,75,0
26,6,8,11,5,22,21600,21100,10,43,61,66,51,54,59,7,80,0
20,5,8,10,12,19,29900,24400,2,43,64,66,50,53,55,13,83,0
32,5,8,11,15,19,19200,14800,9,44,64,68,51,54,56,3,78,0
26,5,7,10,4,17,24000,27500,5,43,62,68,50,53,57,2,74,1
65,6,8,11,15,20,15300,15200,3,43,64,66,49,54,60,8,85,0
31,6,7,11,5,127,56300,5400,3,43,61,68,49,54,56,4,83,0
35,5,7,11,5,17,17400,5800,8,44,61,67,52,54,57,10,79,0
46,5,8,11,9,18,27700,5500,4,43,63,65,52,54,56,2,80,0
32,5,7,9,3,19,7100,10200,4,43,63,67,52,54,56,3,76,0
55,5,7,9,6,20,25500,25200,7,43,61,67,50,53,55,27,74,0
26,6,7,11,7,21,11400,17000,3,44,64,68,51,53,58,22,81,0
29,6,7,10,14,22,40400,30000,7,44,62,67,49,53,55,14,78,0
30,6,7,9,3,20,58100,8700,3,44,62,68,51,54,57,4,74,0
31,6,7,10,5,127,24600,8400,4,43,62,65,49,54,58,1,82,0
62,5,7,9,7,22,16900,29000,3,44,63,68,50,54,56,5,84,0
32,6,7,10,7,17,49600,5300,7,44,63,66,52,53,59,0,77,0
19,5,7,11,6,127,24500,9700,2,44,64,68,50,53,60,5,80,0
30,6,7,9,12,127,22200,4100,5,44,63,67,52,53,59,15,85,0
32,6,8,9,7,22,32000,14600,6,43,62,68,51,53,59,2,83,0
49,5,7,9,5,21,16300,20200,8,43,64,68,49,54,60,27,74,0
29,5,8,10,5,17,31700,4900,3,43,63,68,52,53,56,0,82,0
21,5,7,10,3,21,38600,30900,8,43,64,67,51,53,59,1,80,0
29,5,7,10,10,22,14400,20700,10,44,62,68,52,53,56,5,85,0
23,5,8,9,6,21,21500,17700,4,43,62,68,52,53,57,5,74,1
35,5,7,11,12,21,1600,11100,8,44,62,66,49,54,56,0,75,0
25,5,8,10,11,127,27100,25300,5,43,64,68,49,54,55,6,83,1
28,6,7,10,5,20,32500,19500,3,43,62,67,52,54,55,30,76,0
30,5,8,11,7,22,16800,4100,2,43,61,68,52,53,55,15,82,0
22,5,8,10,12,20,26800,9700,2,43,64,67,49,54,58,3,83,0
35,5,8,11,13,127,15600,14900,4,44,62,68,50,53,60,3,81,0
46,6,8,9,3,20,22500,17600,3,43,63,67,50,53,59,11,81,0
32,6,7,10,14,127,27700,8200,7,43,61,65,52,53,57,7,77,0
30,5,7,9,10,19,4700,8800,3,44,63,68,49,54,55,10,82,0
35,6,8,10,9,19,17200,3600,6,43,63,67,50,53,59,23,84,0
62,5,7,9,10,21,6300,11800,2,44,64,67,51,54,58,13,84,0
25,6,7,11,5,22,11900,20000,6,43,61,65,50,54,57,2,81,0
28,5,7,11,3,22,3100,6200,5,43,63,67,50,53,58,10,75,0
30,5,7,9,5,20,17400,22000,5,44,61,66,51,54,60,22,86,0
30,5,8,11,6,17,17200,17000,10,44,61,66,52,54,56,15,80,0
22,5,8,11,10,21,18700,700,10,43,62,68,50,54,56,15,85,0
30,6,7,10,9,20,57400,18000,7,43,63,66,50,54,55,0,82,0
21,6,7,11,4,19,24200,6600,4,44,61,68,50,54,55,20,83,0
26,5,8,10,10,19,19100,19100,7,43,62,65,49,53,60,10,86,0
56,5,7,11,3,17,24800,7500,8,44,62,66,50,54,59,28,83,0
23,6,8,11,5,21,32700,16500,9,44,64,66,52,54,58,4,83,0
18,5,7,11,5,18,27000,33500,5,44,63,67,52,53,59,3,80,1
33,6,7,11,5,20,28100,8700,3,43,62,66,52,54,55,2,75,0
19,5,7,10,6,19,29300,24000,2,43,62,66,50,53,56,25,86,0
25,5,8,9,6,17,22000,2700,7,43,62,65,52,53,57,25,81,0
30,5,7,11,7,19,13500,1700,8,43,63,67,52,54,59,1,74,1
38,5,8,11,14,21,36800,5000,9,43,62,65,52,53,60,5,84,0
30,6,8,10,9,22,51300,8200,3,44,62,67,52,53,56,2,74,0
42,5,7,9,5,19,2100,27400,4,44,63,65,52,54,56,11,85,0
24,5,8,9,5,127,7000,16000,4,43,64,66,51,53,55,5,79,0
21,6,7,9,3,127,34400,12200,3,44,61,68,52,54,60,0,80,0
65,6,7,11,10,19,1700,4500,8,43,61,68,51,53,59,11,78,0
54,5,7,10,10,18,59700,21700,8,44,64,68,52,53,55,15,78,0
55,6,7,9,2,19,6300,21600,6,43,62,68,50,54,55,13,82,0
26,6,7,9,3,127,21600,18100,7,43,64,67,52,53,58,29,77,0
25,6,8,10,10,21,10700,15000,3,44,63,66,51,54,59,4,83,0
21,5,8,9,10,21,14100,10900,8,44,63,67,52,53,60,14,76,0
25,6,7,10,6,22,2700,20500,10,44,62,66,52,53,60,8,85,0
36,6,7,10,5,17,30000,37300,5,43,63,66,49,54,60,9,79,0
36,5,8,9,14,17,1700,700,8,43,61,67,49,53,59,12,79,0
32,5,8,9,7,17,20800,6200,7,43,63,65,52,53,60,0,81,0
30,6,8,10,12,20,5800,6100,3,43,63,65,52,54,60,0,81,0
32,5,8,11,4,21,1500,3700,7,44,64,66,52,53,59,22,77,0
33,6,7,9,9,21,28900,25500,10,44,63,67,49,53,57,15,81,0
54,5,7,11,10,22,26200,33700,7,43,61,68,52,54,56,2,82,0
29,6,8,10,7,21,20400,19900,4,43,64,65,50,54,57,6,79,0
34,6,8,9,9,20,5900,5100,1,44,63,68,52,53,56,5,77,0
30,6,7,9,5,20,28300,1100,10,44,61,66,49,53,60,7,83,0
27,5,7,10,6,18,28100,27400,1,43,64,68,50,54,57,3,82,1
46,5,7,9,10,19,40700,19400,7,43,62,66,50,53,58,18,76,0
26,6,7,11,11,17,36900,16000,10,44,61,65,51,53,60,5,74,0
25,6,7,9,3,127,45400,15800,10,44,62,68,49,54,59,1,83,0
30,5,8,11,8,21,11400,2900,7,44,63,65,52,53,59,10,80,0
58,6,7,10,7,17,32900,14300,5,44,62,66,52,54,55,5,79,0
64,5,8,10,9,21,47500,17400,7,43,62,66,51,53,58,2,81,0
31,6,8,11,12,17,18300,34600,3,44,61,65,51,54,55,4,82,0
37,6,7,11,4,20,5600,21200,6,43,64,65,51,54,56,17,81,0
35,6,8,11,10,18,55000,10900,8,43,61,66,50,53,58,15,77,0
25,6,8,11,8,22,26800,7500,3,43,63,67,51,54,57,4,82,0
30,5,7,9,3,127,5900,15900,7,43,62,67,50,53,55,10,83,0
34,5,8,9,6,22,37800,36800,7,43,64,67,51,53,55,16,85,0
29,6,8,10,12,20,1500,2500,7,44,64,65,50,53,58,8,85,0
33,5,8,11,7,18,37000,18700,10,43,62,66,52,54,58,10,84,0
20,6,7,10,12,19,22700,700,9,44,62,65,49,53,57,5,79,0
20,5,8,10,3,19,40000,28400,10,43,62,67,50,53,56,2,75,0
30,6,8,10,5,22,19800,800,7,44,62,66,52,54,58,16,85,0
25,6,7,11,3,18,58100,10600,2,44,63,66,52,54,60,0,85,0
35,6,7,11,10,22,39000,3000,3,44,63,65,52,53,58,1,75,0
64,6,8,9,2,22,10000,13000,2,43,61,68,50,54,58,2,77,0
30,6,7,9,7,20,4700,8500,5,43,61,68,52,53,55,12,80,0
19,6,7,10,10,19,17000,800,5,43,64,67,50,53,57,10,85,0
35,6,8,10,11,18,2800,28800,7,44,63,66,52,53,57,5,77,1
29,5,7,9,14,17,29900,7000,6,43,64,67,51,53,56,0,79,0
37,6,7,10,7,20,29800,19500,6,44,62,66,51,53,55,2,86,0
26,5,8,9,3,17,9900,3900,6,43,62,68,51,53,57,10,86,0
27,5,7,10,7,21,12400,9700,1,43,61,65,49,53,60,6,78,0
37,5,7,10,5,127,27800,9600,7,43,62,66,49,53,60,5,85,0
32,5,7,11,5,18,18500,13100,1,43,61,66,50,53,60,1,76,0
21,5,8,9,4,17,23600,7300,5,44,62,65,52,53,58,22,86,0
